Format Version,1.23,Take Name,Alza_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-12-02 12.25.22.852 PM,Capture Start Frame,2634524,Total Frames in Take,10514,Total Exported Frames,10514,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Cup:Marker1,Cup:Marker1,Cup:Marker1,Cup:Marker2,Cup:Marker2,Cup:Marker2,Cup:Marker3,Cup:Marker3,Cup:Marker3,Cup:Marker4,Cup:Marker4,Cup:Marker4,Cup:Marker5,Cup:Marker5,Cup:Marker5,Cup:Marker6,Cup:Marker6,Cup:Marker6
,ID,"DDD70","DDD70","DDD70","DDD90","DDD90","DDD90","DDD60","DDD60","DDD60","DDD80","DDD80","DDD80","DE540","DE540","DE540","DDD50","DDD50","DDD50"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
153,0.425000,0.207286,0.139998,0.053145,0.138586,0.142425,0.053406,0.230514,0.139317,0.171800,0.142002,0.145163,0.179681,0.228647,0.136857,0.099336,0.243078,0.137768,0.131046
154,0.427778,,,,,,,,,,,,,,,,,,
155,0.430556,,,,,,,,,,,,,,,,,,
156,0.433333,0.207300,0.140010,0.053154,0.138571,0.142420,0.053400,0.230503,0.139309,0.171796,0.142001,0.145150,0.179680,0.228613,0.136910,0.099338,0.243087,0.137778,0.131054
157,0.436111,,,,,,,,,,,,,,,,,,
158,0.438889,,,,,,,,,,,,,,,,,,
159,0.441667,0.206423,0.137629,0.052969,0.138576,0.142412,0.053399,0.230520,0.139302,0.171812,0.141999,0.145168,0.179678,0.228636,0.136880,0.099322,0.243076,0.137764,0.131053
160,0.444444,0.206429,0.137631,0.052971,0.138563,0.142424,0.053408,0.230539,0.139305,0.171800,0.142000,0.145167,0.179685,0.228605,0.136892,0.099319,0.243088,0.137769,0.131045
161,0.447222,,,,,,,,,,,,,,,,,,
162,0.450000,0.206432,0.137651,0.052976,0.138549,0.142446,0.053423,0.230532,0.139305,0.171822,0.142000,0.145172,0.179679,0.228663,0.136864,0.099312,0.243087,0.137758,0.131051
163,0.452778,0.206169,0.138169,0.053228,0.138534,0.142442,0.053416,0.230555,0.139287,0.171817,0.141978,0.145179,0.179680,0.228661,0.136854,0.099332,0.243085,0.137764,0.131045
164,0.455556,,,,,,,,,,,,,,,,,,
165,0.458333,0.207308,0.139970,0.053151,0.138559,0.142434,0.053392,0.230557,0.139291,0.171811,0.141999,0.145163,0.179673,0.228675,0.136848,0.099306,0.243082,0.137759,0.131060
166,0.461111,0.207297,0.139976,0.053171,0.138553,0.142447,0.053398,0.230568,0.139290,0.171812,0.141995,0.145177,0.179681,0.228623,0.136891,0.099330,0.243094,0.137767,0.131062
167,0.463889,0.206427,0.137649,0.052946,0.138572,0.142432,0.053388,0.230571,0.139284,0.171820,0.141999,0.145181,0.179672,0.228615,0.136897,0.099327,0.243079,0.137764,0.131061
168,0.466667,,,,,,,,,,,,,,,,,,
169,0.469444,,,,,,,,,,,,,,,,,,
170,0.472222,0.207293,0.139987,0.053172,0.138551,0.142437,0.053376,0.230563,0.139286,0.171825,0.141997,0.145179,0.179660,0.228646,0.136880,0.099329,0.243084,0.137770,0.131064
171,0.475000,0.207291,0.139985,0.053164,0.138558,0.142425,0.053379,0.230555,0.139304,0.171825,0.142001,0.145191,0.179678,0.228644,0.136883,0.099334,0.243083,0.137773,0.131056
172,0.477778,,,,,,,,,,,,,,,,,,
173,0.480556,0.207292,0.139980,0.053160,0.138576,0.142428,0.053390,0.230524,0.139316,0.171816,0.141998,0.145173,0.179666,0.228642,0.136896,0.099324,0.243092,0.137785,0.131053
174,0.483333,,,,,,,,,,,,,,,,,,
175,0.486111,,,,,,,,,,,,,,,,,,
176,0.488889,0.207300,0.140017,0.053154,0.138573,0.142404,0.053382,0.230530,0.139309,0.171817,0.141998,0.145164,0.179671,0.228661,0.136884,0.099343,0.243081,0.137784,0.131050
177,0.491667,0.207291,0.140012,0.053150,0.138577,0.142423,0.053387,0.230512,0.139315,0.171805,0.142004,0.145162,0.179666,0.228641,0.136893,0.099331,0.243075,0.137789,0.131050
178,0.494444,,,,,,,,,,,,,,,,,,
179,0.497222,0.206446,0.137634,0.052975,0.138552,0.142436,0.053397,0.230494,0.139342,0.171804,0.141999,0.145158,0.179682,0.228632,0.136891,0.099334,0.243077,0.137779,0.131045
180,0.500000,,,,,,,,,,,,,,,,,,
181,0.502778,,,,,,,,,,,,,,,,,,
182,0.505556,0.207296,0.140003,0.053146,0.138561,0.142427,0.053403,0.230531,0.139309,0.171802,0.141996,0.145151,0.179668,0.228649,0.136876,0.099326,0.243075,0.137784,0.131042
183,0.508333,0.206444,0.137615,0.052953,0.138575,0.142407,0.053394,0.230521,0.139309,0.171798,0.141997,0.145158,0.179675,0.228657,0.136867,0.099307,0.243091,0.137763,0.131047
184,0.511111,,,,,,,,,,,,,,,,,,
185,0.513889,0.207289,0.139981,0.053145,0.138566,0.142428,0.053394,0.230509,0.139314,0.171800,0.142002,0.145159,0.179672,0.228648,0.136866,0.099319,0.243083,0.137761,0.131048
186,0.516667,,,,,,,,,,,,,,,,,,
187,0.519444,,,,,,,,,,,,,,,,,,
188,0.522222,0.207295,0.139991,0.053153,0.138577,0.142429,0.053406,0.230540,0.139280,0.171802,0.141997,0.145163,0.179679,0.228634,0.136871,0.099325,0.243089,0.137737,0.131036
189,0.525000,0.207303,0.139982,0.053145,0.138568,0.142430,0.053407,0.230541,0.139302,0.171810,0.141981,0.145169,0.179668,0.228655,0.136854,0.099307,0.243099,0.137746,0.131040
190,0.527778,,,,,,,,,,,,,,,,,,
191,0.530556,0.206173,0.138180,0.053224,0.138565,0.142440,0.053409,0.230544,0.139294,0.171813,0.141990,0.145173,0.179674,0.228624,0.136856,0.099314,0.243071,0.137759,0.131043
192,0.533333,0.207295,0.139972,0.053153,0.138555,0.142437,0.053419,0.230553,0.139308,0.171808,0.141984,0.145177,0.179660,0.228624,0.136879,0.099340,0.243092,0.137759,0.131050
193,0.536111,,,,,,,,,,,,,,,,,,
194,0.538889,0.207300,0.139986,0.053152,0.138566,0.142442,0.053408,0.230566,0.139297,0.171812,0.141988,0.145183,0.179675,0.228650,0.136868,0.099315,0.243082,0.137751,0.131041
195,0.541667,0.207303,0.139986,0.053155,0.138571,0.142444,0.053394,0.230542,0.139299,0.171809,0.142006,0.145185,0.179678,0.228694,0.136861,0.099318,0.243084,0.137760,0.131049
196,0.544444,,,,,,,,,,,,,,,,,,
197,0.547222,0.207279,0.139992,0.053165,0.138580,0.142429,0.053407,0.230542,0.139297,0.171818,0.142007,0.145175,0.179668,0.228654,0.136870,0.099337,0.243088,0.137771,0.131053
198,0.550000,,,,,,,,,,,,,,,,,,
199,0.552778,,,,,,,,,,,,,,,,,,
200,0.555556,0.207306,0.139989,0.053153,0.138562,0.142434,0.053399,0.230531,0.139308,0.171815,0.142009,0.145182,0.179676,0.228630,0.136902,0.099348,0.243087,0.137770,0.131057
201,0.558333,0.207300,0.139996,0.053163,0.138566,0.142444,0.053390,0.230539,0.139311,0.171811,0.142004,0.145178,0.179678,0.228639,0.136891,0.099342,0.243103,0.137777,0.131061
202,0.561111,,,,,,,,,,,,,,,,,,
203,0.563889,0.206455,0.137620,0.052948,0.138570,0.142425,0.053374,0.230550,0.139302,0.171819,0.142012,0.145171,0.179675,0.228646,0.136886,0.099348,0.243088,0.137774,0.131059
204,0.566667,0.207319,0.139986,0.053133,0.138578,0.142423,0.053392,0.230527,0.139309,0.171821,0.142014,0.145172,0.179673,0.228636,0.136894,0.099350,0.243090,0.137781,0.131047
205,0.569444,,,,,,,,,,,,,,,,,,
206,0.572222,0.207308,0.139996,0.053143,0.138586,0.142435,0.053391,0.230537,0.139315,0.171823,0.142014,0.145172,0.179674,0.228657,0.136858,0.099329,0.243097,0.137769,0.131046
207,0.575000,0.206441,0.137624,0.052949,0.138568,0.142431,0.053391,0.230535,0.139308,0.171825,0.142000,0.145170,0.179672,0.228653,0.136878,0.099317,0.243101,0.137768,0.131055
208,0.577778,,,,,,,,,,,,,,,,,,
209,0.580556,0.206438,0.137615,0.052946,0.138560,0.142426,0.053388,0.230553,0.139301,0.171815,0.142010,0.145170,0.179672,0.228665,0.136862,0.099333,0.243077,0.137772,0.131055
210,0.583333,,,,,,,,,,,,,,,,,,
211,0.586111,,,,,,,,,,,,,,,,,,
212,0.588889,0.207293,0.139985,0.053159,0.138574,0.142408,0.053401,0.230544,0.139294,0.171821,0.142006,0.145156,0.179676,0.228632,0.136852,0.099332,0.243074,0.137759,0.131049
213,0.591667,0.206435,0.137631,0.052955,0.138578,0.142439,0.053392,0.230548,0.139283,0.171806,0.141992,0.145163,0.179680,0.228664,0.136851,0.099310,0.243090,0.137755,0.131045
214,0.594444,,,,,,,,,,,,,,,,,,
215,0.597222,0.207289,0.139987,0.053163,0.138576,0.142429,0.053391,0.230562,0.139306,0.171809,0.141989,0.145173,0.179674,0.228644,0.136869,0.099299,0.243081,0.137772,0.131060
216,0.600000,0.206457,0.137621,0.052961,0.138550,0.142445,0.053415,0.230536,0.139291,0.171818,0.141988,0.145168,0.179680,0.228644,0.136859,0.099316,0.243078,0.137760,0.131047
217,0.602778,,,,,,,,,,,,,,,,,,
218,0.605556,0.206425,0.137636,0.052976,0.138562,0.142430,0.053396,0.230545,0.139303,0.171800,0.141996,0.145169,0.179680,0.228644,0.136851,0.099308,0.243073,0.137758,0.131048
219,0.608333,0.206435,0.137630,0.052962,0.137450,0.143581,0.054111,0.230536,0.139317,0.171803,0.141990,0.145174,0.179681,0.228672,0.136852,0.099318,0.243075,0.137770,0.131040
220,0.611111,,,,,,,,,,,,,,,,,,
221,0.613889,0.207303,0.139987,0.053140,0.138590,0.142436,0.053404,0.230530,0.139313,0.171795,0.142002,0.145167,0.179673,0.228659,0.136871,0.099314,0.243087,0.137762,0.131039
222,0.616667,,,,,,,,,,,,,,,,,,
223,0.619444,0.206453,0.137634,0.052965,0.138565,0.142439,0.053411,0.230542,0.139320,0.171805,0.142001,0.145172,0.179691,0.228660,0.136849,0.099323,0.243077,0.137778,0.131047
224,0.622222,0.206467,0.137637,0.052966,0.138569,0.142451,0.053414,0.230512,0.139330,0.171815,0.142003,0.145161,0.179677,0.228631,0.136885,0.099340,0.243089,0.137770,0.131047
225,0.625000,,,,,,,,,,,,,,,,,,
226,0.627778,,,,,,,,,,,,,,,,,,
227,0.630556,0.207296,0.139992,0.053151,0.138581,0.142430,0.053404,0.230516,0.139337,0.171799,0.142003,0.145176,0.179690,0.228652,0.136864,0.099324,0.243079,0.137781,0.131056
228,0.633333,0.207298,0.140007,0.053147,0.138586,0.142424,0.053410,0.230512,0.139326,0.171802,0.142014,0.145169,0.179667,0.228623,0.136898,0.099322,0.243072,0.137779,0.131045
229,0.636111,0.206450,0.137626,0.052962,0.138573,0.142422,0.053394,0.230534,0.139346,0.171815,0.142009,0.145173,0.179677,0.228615,0.136900,0.099345,0.243084,0.137765,0.131047
230,0.638889,0.206472,0.137607,0.052947,0.138573,0.142408,0.053386,0.230523,0.139334,0.171813,0.142009,0.145160,0.179680,0.228635,0.136890,0.099333,0.243096,0.137769,0.131039
231,0.641667,,,,,,,,,,,,,,,,,,
232,0.644444,0.207305,0.139985,0.053170,0.138562,0.142422,0.053393,0.230522,0.139321,0.171806,0.141999,0.145166,0.179681,0.228635,0.136862,0.099361,0.243083,0.137771,0.131057
233,0.647222,,,,,,,,,,,,,,,,,,
234,0.650000,,,,,,,,,,,,,,,,,,
235,0.652778,0.207297,0.139989,0.053151,0.138572,0.142435,0.053398,0.230527,0.139297,0.171820,0.142003,0.145172,0.179660,0.228649,0.136876,0.099354,0.243093,0.137770,0.131045
236,0.655556,,,,,,,,,,,,,,,,,,
237,0.658333,,,,,,,,,,,,,,,,,,
238,0.661111,0.206189,0.138171,0.053214,0.138583,0.142448,0.053404,0.230545,0.139292,0.171818,0.141997,0.145173,0.179672,0.228618,0.136880,0.099327,0.243091,0.137743,0.131046
239,0.663889,,,,,,,,,,,,,,,,,,
240,0.666667,,,,,,,,,,,,,,,,,,
241,0.669444,0.206446,0.137596,0.052934,0.138557,0.142445,0.053407,0.230561,0.139277,0.171822,0.141998,0.145166,0.179672,0.228646,0.136857,0.099316,0.243107,0.137744,0.131051
242,0.672222,0.207316,0.139951,0.053142,0.138564,0.142445,0.053405,0.230574,0.139288,0.171826,0.142002,0.145172,0.179679,0.228640,0.136870,0.099317,0.243084,0.137741,0.131047
243,0.675000,,,,,,,,,,,,,,,,,,
244,0.677778,0.207316,0.139973,0.053151,0.138576,0.142419,0.053374,0.230557,0.139280,0.171816,0.141988,0.145176,0.179668,0.228623,0.136877,0.099319,0.243106,0.137731,0.131040
245,0.680556,0.207291,0.139971,0.053152,0.138561,0.142424,0.053401,0.230563,0.139274,0.171820,0.141987,0.145150,0.179668,0.228633,0.136881,0.099320,0.243102,0.137753,0.131049
246,0.683333,,,,,,,,,,,,,,,,,,
247,0.686111,0.207322,0.139967,0.053153,0.138553,0.142428,0.053397,0.230536,0.139292,0.171820,0.142002,0.145172,0.179673,0.228644,0.136859,0.099310,0.243086,0.137751,0.131056
248,0.688889,0.206437,0.137630,0.052948,0.138544,0.142421,0.053402,0.230556,0.139282,0.171797,0.141999,0.145173,0.179671,0.228666,0.136838,0.099316,0.243095,0.137751,0.131035
249,0.691667,,,,,,,,,,,,,,,,,,
250,0.694444,0.207320,0.139981,0.053140,0.138560,0.142417,0.053400,0.230551,0.139309,0.171815,0.141994,0.145158,0.179682,0.228677,0.136839,0.099298,0.243095,0.137767,0.131041
251,0.697222,0.206443,0.137612,0.052958,0.138577,0.142400,0.053385,0.230527,0.139310,0.171805,0.142002,0.145163,0.179674,0.228668,0.136855,0.099329,0.243086,0.137752,0.131043
252,0.700000,,,,,,,,,,,,,,,,,,
253,0.702778,0.207305,0.139988,0.053165,0.138560,0.142416,0.053386,0.230530,0.139311,0.171814,0.142002,0.145159,0.179679,0.228655,0.136859,0.099309,0.243083,0.137768,0.131045
254,0.705556,,,,,,,,,,,,,,,,,,
255,0.708333,,,,,,,,,,,,,,,,,,
256,0.711111,0.206444,0.137628,0.052954,0.138569,0.142418,0.053390,0.230541,0.139313,0.171811,0.141999,0.145156,0.179685,0.228632,0.136873,0.099336,0.243069,0.137775,0.131058
257,0.713889,0.206450,0.137627,0.052969,0.138577,0.142403,0.053378,0.230525,0.139314,0.171816,0.141997,0.145162,0.179674,0.228658,0.136874,0.099337,0.243061,0.137769,0.131043
258,0.716667,,,,,,,,,,,,,,,,,,
259,0.719444,0.207294,0.139983,0.053153,0.138580,0.142429,0.053409,0.230542,0.139328,0.171815,0.142007,0.145162,0.179684,0.228646,0.136866,0.099344,0.243085,0.137768,0.131057
260,0.722222,0.207284,0.139995,0.053160,0.138587,0.142421,0.053400,0.230522,0.139319,0.171820,0.142019,0.145156,0.179696,0.228633,0.136884,0.099351,0.243087,0.137774,0.131059
261,0.725000,,,,,,,,,,,,,,,,,,
262,0.727778,0.207286,0.139977,0.053181,0.138565,0.142454,0.053413,0.230536,0.139311,0.171812,0.142000,0.145154,0.179685,0.228622,0.136876,0.099349,0.243075,0.137777,0.131064
263,0.730556,0.206446,0.137640,0.052969,0.138561,0.142437,0.053408,0.230555,0.139308,0.171805,0.142006,0.145168,0.179684,0.228597,0.136886,0.099359,0.243086,0.137768,0.131046
264,0.733333,,,,,,,,,,,,,,,,,,
265,0.736111,0.206444,0.137634,0.052963,0.138561,0.142414,0.053399,0.230556,0.139311,0.171822,0.141998,0.145157,0.179681,0.228629,0.136880,0.099329,0.243080,0.137786,0.131053
266,0.738889,0.207322,0.139992,0.053150,0.138551,0.142438,0.053399,0.230539,0.139314,0.171815,0.141997,0.145175,0.179679,0.228602,0.136894,0.099341,0.243085,0.137768,0.131041
267,0.741667,,,,,,,,,,,,,,,,,,
268,0.744444,0.206441,0.137633,0.052955,0.137434,0.143581,0.054104,0.230531,0.139304,0.171803,0.142000,0.145176,0.179675,0.228631,0.136887,0.099326,0.243097,0.137744,0.131048
269,0.747222,,,,,,,,,,,,,,,,,,
270,0.750000,,,,,,,,,,,,,,,,,,
271,0.752778,0.206441,0.137636,0.052960,0.138551,0.142437,0.053391,0.230539,0.139300,0.171812,0.141992,0.145168,0.179649,0.228615,0.136878,0.099319,0.243091,0.137760,0.131049
272,0.755556,0.206444,0.137628,0.052946,0.138545,0.142424,0.053380,0.230538,0.139298,0.171801,0.141995,0.145168,0.179674,0.228647,0.136880,0.099322,0.243098,0.137755,0.131028
273,0.758333,,,,,,,,,,,,,,,,,,
274,0.761111,0.207311,0.139969,0.053173,0.138565,0.142424,0.053383,0.230552,0.139294,0.171799,0.141997,0.145158,0.179660,0.228606,0.136873,0.099309,0.243086,0.137766,0.131025
275,0.763889,0.207320,0.139991,0.053146,0.138563,0.142434,0.053394,0.230533,0.139306,0.171808,0.141997,0.145175,0.179674,0.228646,0.136844,0.099314,0.243092,0.137777,0.131035
276,0.766667,,,,,,,,,,,,,,,,,,
277,0.769444,0.207307,0.139991,0.053154,0.138564,0.142444,0.053383,0.230551,0.139298,0.171811,0.141992,0.145167,0.179661,0.228662,0.136851,0.099312,0.243080,0.137771,0.131043
278,0.772222,0.207295,0.139985,0.053162,0.138551,0.142438,0.053396,0.230532,0.139301,0.171803,0.141999,0.145167,0.179665,0.228678,0.136835,0.099309,0.243095,0.137761,0.131043
279,0.775000,0.207273,0.139978,0.053147,0.138573,0.142422,0.053376,0.230531,0.139312,0.171806,0.142000,0.145165,0.179672,0.228681,0.136827,0.099302,0.243077,0.137758,0.131059
280,0.777778,,,,,,,,,,,,,,,,,,
281,0.780556,,,,,,,,,,,,,,,,,,
282,0.783333,,,,,,,,,,,,,,,,,,
283,0.786111,0.207309,0.139981,0.053158,0.138569,0.142422,0.053383,0.230529,0.139311,0.171814,0.142001,0.145166,0.179676,0.228667,0.136857,0.099321,0.243078,0.137768,0.131067
284,0.788889,,,,,,,,,,,,,,,,,,
285,0.791667,0.207303,0.139970,0.053155,0.138555,0.142424,0.053411,0.230532,0.139305,0.171812,0.142013,0.145154,0.179677,0.228670,0.136853,0.099329,0.243088,0.137772,0.131042
286,0.794444,0.207302,0.139982,0.053152,0.138564,0.142418,0.053391,0.230535,0.139314,0.171812,0.142014,0.145149,0.179694,0.228637,0.136877,0.099332,0.243086,0.137775,0.131060
287,0.797222,,,,,,,,,,,,,,,,,,
288,0.800000,0.206457,0.137599,0.052975,0.138577,0.142417,0.053408,0.230536,0.139306,0.171814,0.142009,0.145165,0.179687,0.228636,0.136888,0.099340,0.243096,0.137758,0.131047
289,0.802778,0.206444,0.137625,0.052979,0.138577,0.142423,0.053396,0.230549,0.139302,0.171814,0.142004,0.145155,0.179694,0.228652,0.136869,0.099334,0.243085,0.137756,0.131033
290,0.805556,,,,,,,,,,,,,,,,,,
291,0.808333,0.206461,0.137618,0.052978,0.138554,0.142427,0.053404,0.230541,0.139317,0.171818,0.142011,0.145142,0.179689,0.228615,0.136891,0.099342,0.243103,0.137750,0.131049
292,0.811111,0.206425,0.137612,0.052978,0.138571,0.142435,0.053398,0.230535,0.139315,0.171818,0.142001,0.145152,0.179700,0.228638,0.136900,0.099348,0.243085,0.137763,0.131044
293,0.813889,,,,,,,,,,,,,,,,,,
294,0.816667,0.206448,0.137618,0.052983,0.138565,0.142416,0.053395,0.230532,0.139293,0.171819,0.142002,0.145148,0.179690,0.228606,0.136897,0.099354,0.243091,0.137753,0.131036
295,0.819444,0.206440,0.137623,0.052957,0.138560,0.142419,0.053413,0.230550,0.139300,0.171824,0.141996,0.145157,0.179688,0.228633,0.136868,0.099350,0.243089,0.137739,0.131033
296,0.822222,,,,,,,,,,,,,,,,,,
297,0.825000,0.206446,0.137632,0.052979,0.138564,0.142406,0.053384,0.230551,0.139286,0.171807,0.142002,0.145155,0.179692,0.228605,0.136901,0.099328,0.243083,0.137741,0.131041
298,0.827778,0.206167,0.138154,0.053205,0.138553,0.142433,0.053414,0.230560,0.139287,0.171808,0.141988,0.145166,0.179678,0.228618,0.136881,0.099309,0.243091,0.137745,0.131037
299,0.830556,,,,,,,,,,,,,,,,,,
300,0.833333,0.206160,0.138163,0.053220,0.138550,0.142421,0.053389,0.230544,0.139288,0.171803,0.141983,0.145167,0.179687,0.228614,0.136872,0.099324,0.243089,0.137754,0.131044
301,0.836111,,,,,,,,,,,,,,,,,,
302,0.838889,,,,,,,,,,,,,,,,,,
303,0.841667,0.207310,0.139958,0.053154,0.138551,0.142422,0.053380,0.230555,0.139298,0.171812,0.141992,0.145172,0.179665,0.228644,0.136848,0.099313,0.243094,0.137754,0.131039
304,0.844444,,,,,,,,,,,,,,,,,,
305,0.847222,,,,,,,,,,,,,,,,,,
306,0.850000,0.207306,0.139971,0.053165,0.138570,0.142425,0.053377,0.230542,0.139306,0.171807,0.141991,0.145179,0.179662,0.228702,0.136832,0.099285,0.243078,0.137758,0.131055
307,0.852778,,,,,,,,,,,,,,,,,,
308,0.855556,,,,,,,,,,,,,,,,,,
309,0.858333,0.207295,0.139987,0.053189,0.138577,0.142455,0.053386,0.230559,0.139304,0.171807,0.142005,0.145178,0.179659,0.228716,0.136806,0.099288,0.243081,0.137771,0.131059
310,0.861111,0.207301,0.139998,0.053194,0.138574,0.142444,0.053390,0.230535,0.139302,0.171821,0.142001,0.145170,0.179665,0.228679,0.136842,0.099325,0.243075,0.137772,0.131066
311,0.863889,,,,,,,,,,,,,,,,,,
312,0.866667,0.207300,0.139985,0.053175,0.138586,0.142430,0.053392,0.230549,0.139310,0.171834,0.142004,0.145173,0.179664,0.228672,0.136857,0.099313,0.243088,0.137780,0.131064
313,0.869444,0.207306,0.140006,0.053174,0.138585,0.142426,0.053387,0.230528,0.139319,0.171820,0.142010,0.145167,0.179667,0.228648,0.136869,0.099306,0.243088,0.137776,0.131062
314,0.872222,,,,,,,,,,,,,,,,,,
315,0.875000,0.206450,0.137631,0.052957,0.138581,0.142429,0.053398,0.230539,0.139325,0.171820,0.142021,0.145174,0.179686,0.228672,0.136866,0.099331,0.243087,0.137788,0.131061
316,0.877778,0.207308,0.139989,0.053154,0.138584,0.142412,0.053393,0.230549,0.139319,0.171823,0.142003,0.145171,0.179679,0.228648,0.136890,0.099344,0.243090,0.137769,0.131068
317,0.880556,,,,,,,,,,,,,,,,,,
318,0.883333,0.206454,0.137639,0.052982,0.138560,0.142420,0.053405,0.230529,0.139304,0.171822,0.142014,0.145162,0.179681,0.228626,0.136897,0.099345,0.243079,0.137766,0.131061
319,0.886111,,,,,,,,,,,,,,,,,,
320,0.888889,,,,,,,,,,,,,,,,,,
321,0.891667,0.206442,0.137631,0.052990,0.138568,0.142424,0.053412,0.230539,0.139310,0.171820,0.142008,0.145162,0.179687,,,,0.243091,0.137750,0.131046
322,0.894444,,,,,,,,,,,,,,,,,,
323,0.897222,,,,,,,,,,,,,,,,,,
324,0.900000,0.206438,0.137630,0.052977,0.138547,0.142431,0.053409,0.230527,0.139303,0.171813,0.141993,0.145162,0.179682,0.228630,0.136869,0.099338,0.243074,0.137757,0.131045
325,0.902778,0.206432,0.137623,0.052971,0.138563,0.142419,0.053402,0.230531,0.139290,0.171812,0.141996,0.145155,0.179674,,,,0.243088,0.137739,0.131023
326,0.905556,,,,,,,,,,,,,,,,,,
327,0.908333,0.206168,0.138169,0.053206,0.138580,0.142424,0.053404,0.230558,0.139290,0.171803,0.141996,0.145157,0.179669,0.228595,0.136875,0.099334,0.243076,0.137748,0.131037
328,0.911111,0.206433,0.137628,0.052947,0.138571,0.142436,0.053405,0.230551,0.139295,0.171792,0.141987,0.145168,0.179666,0.228622,0.136884,0.099317,0.243084,0.137759,0.131036
329,0.913889,,,,,,,,,,,,,,,,,,
330,0.916667,0.206440,0.137625,0.052943,0.138552,0.142434,0.053390,0.230529,0.139297,0.171795,0.141990,0.145160,0.179671,0.228676,0.136837,0.099319,0.243083,0.137764,0.131033
331,0.919444,,,,,,,,,,,,,,,,,,
332,0.922222,,,,,,,,,,,,,,,,,,
333,0.925000,0.207306,0.139973,0.053151,0.138570,0.142422,0.053390,0.230522,0.139283,0.171808,0.141994,0.145167,0.179658,0.228686,0.136833,0.099310,0.243080,0.137756,0.131051
334,0.927778,0.207330,0.139979,0.053154,0.138579,0.142430,0.053388,0.230538,0.139299,0.171802,0.142012,0.145169,0.179664,0.228702,0.136826,0.099303,0.243096,0.137753,0.131040
335,0.930556,0.207303,0.139980,0.053163,0.138597,0.142422,0.053391,0.230538,0.139308,0.171799,0.142007,0.145168,0.179663,0.228678,0.136838,0.099316,0.243093,0.137771,0.131036
336,0.933333,0.207316,0.139981,0.053155,0.138563,0.142426,0.053391,0.230540,0.139295,0.171801,0.141994,0.145160,0.179662,0.228670,0.136847,0.099305,0.243093,0.137757,0.131057
337,0.936111,,,,,,,,,,,,,,,,,,
338,0.938889,0.207315,0.139990,0.053174,0.138564,0.142411,0.053386,0.230543,0.139320,0.171807,0.142007,0.145185,0.179664,0.228679,0.136855,0.099315,0.243089,0.137769,0.131050
339,0.941667,0.207301,0.139988,0.053169,0.138572,0.142425,0.053394,0.230525,0.139303,0.171804,0.142016,0.145166,0.179660,0.228712,0.136828,0.099302,0.243094,0.137756,0.131061
340,0.944444,,,,,,,,,,,,,,,,,,
341,0.947222,0.207312,0.140004,0.053152,0.138587,0.142435,0.053396,0.230539,0.139308,0.171820,0.142010,0.145162,0.179670,0.228665,0.136848,0.099323,0.243089,0.137781,0.131060
342,0.950000,,,,,,,,,,,,,,,,,,
343,0.952778,,,,,,,,,,,,,,,,,,
344,0.955556,0.206431,0.137629,0.052958,0.138565,0.142425,0.053395,0.230553,0.139310,0.171822,0.141998,0.145172,0.179682,0.228623,0.136900,0.099324,0.243099,0.137762,0.131062
345,0.958333,0.206439,0.137623,0.052969,0.138569,0.142440,0.053402,0.230547,0.139311,0.171829,0.142000,0.145162,0.179684,0.228593,0.136910,0.099332,0.243082,0.137767,0.131054
346,0.961111,,,,,,,,,,,,,,,,,,
347,0.963889,0.206441,0.137622,0.052979,0.138555,0.142425,0.053398,0.230551,0.139288,0.171840,0.142011,0.145176,0.179696,0.228613,0.136878,0.099340,0.243084,0.137756,0.131058
348,0.966667,0.206450,0.137635,0.052949,0.138571,0.142429,0.053405,0.230562,0.139310,0.171818,0.142001,0.145179,0.179691,0.228604,0.136903,0.099353,0.243086,0.137758,0.131075
349,0.969444,,,,,,,,,,,,,,,,,,
350,0.972222,0.206163,0.138168,0.053224,0.138566,0.142420,0.053396,0.230560,0.139280,0.171829,0.141992,0.145164,0.179691,0.228624,0.136882,0.099344,0.243083,0.137764,0.131042
351,0.975000,0.206171,0.138169,0.053217,0.138551,0.142441,0.053422,0.230549,0.139273,0.171826,0.142000,0.145177,0.179689,0.228635,0.136877,0.099330,0.243079,0.137762,0.131058
352,0.977778,,,,,,,,,,,,,,,,,,
353,0.980556,0.206172,0.138153,0.053219,0.138560,0.142443,0.053393,0.230532,0.139286,0.171811,0.141987,0.145179,0.179676,0.228591,0.136900,0.099348,0.243074,0.137742,0.131044
354,0.983333,0.206172,0.138159,0.053208,0.138555,0.142426,0.053392,0.230555,0.139286,0.171800,0.141994,0.145179,0.179673,0.228629,0.136877,0.099341,0.243091,0.137758,0.131034
355,0.986111,,,,,,,,,,,,,,,,,,
